0.000297400000	  -0.72000
0.000297500000	  -0.64000
0.000297600000	  -0.64000
0.000297700000	  -0.68000
0.000297800000	  -0.64000
0.000297900000	  -0.64000
0.000298000000	  -0.64000
0.000298100000	  -0.64000
0.000298200000	  -0.60000
0.000298300000	  -0.64000
0.000298400000	  -0.68000
0.000298500000	  -0.64000
0.000298600000	  -0.68000
0.000298700000	  -0.64000
0.000298800000	  -0.64000
0.000298900000	  -0.60000
0.000299000000	  -0.60000
0.000299100000	  -0.60000
0.000299200000	  -0.64000
0.000299300000	  -0.64000
0.000299400000	  -0.60000
0.000299500000	  -0.60000
0.000299600000	  -0.60000
0.000299700000	  -0.60000
0.000299800000	  -0.60000
0.000299900000	  -0.56000
0.000300000000	  -0.60000
0.000300100000	  -0.56000
0.000300200000	  -0.60000
0.000300300000	  -0.56000
0.000300400000	  -0.56000
0.000300500000	  -0.56000
0.000300600000	  -0.56000
0.000300700000	  -0.56000
0.000300800000	  -0.52000
0.000300900000	  -0.56000
0.000301000000	  -0.56000
0.000301100000	  -0.52000
0.000301200000	  -0.52000
0.000301300000	  -0.56000
0.000301400000	  -0.56000
0.000301500000	  -0.56000
0.000301600000	  -0.52000
0.000301700000	  -0.52000
0.000301800000	  -0.52000
0.000301900000	  -0.56000
0.000302000000	  -0.52000
0.000302100000	  -0.52000
0.000302200000	  -0.48000
0.000302300000	  -0.52000
0.000302400000	  -0.44000
0.000302500000	  -0.48000
0.000302600000	  -0.52000
0.000302700000	  -0.48000
0.000302800000	  -0.48000
0.000302900000	  -0.48000
0.000303000000	  -0.52000
0.000303100000	  -0.48000
0.000303200000	  -0.44000
0.000303300000	  -0.48000
0.000303400000	  -0.44000
0.000303500000	  -0.48000
0.000303600000	  -0.48000
0.000303700000	  -0.48000
0.000303800000	  -0.48000
0.000303900000	  -0.48000
0.000304000000	  -0.48000
0.000304100000	  -0.48000
0.000304200000	  -0.40000
0.000304300000	  -0.44000
0.000304400000	  -0.48000
0.000304500000	  -0.40000
0.000304600000	  -0.40000
0.000304700000	  -0.40000
0.000304800000	  -0.40000
0.000304900000	  -0.44000
0.000305000000	  -0.40000
0.000305100000	  -0.40000
0.000305200000	  -0.36000
0.000305300000	  -0.44000
0.000305400000	  -0.40000
0.000305500000	  -0.40000
0.000305600000	  -0.40000
0.000305700000	  -0.40000
0.000305800000	  -0.40000
0.000305900000	  -0.36000
0.000306000000	  -0.40000
0.000306100000	  -0.32000
0.000306200000	  -0.36000
0.000306300000	  -0.36000
0.000306400000	  -0.36000
0.000306500000	  -0.36000
0.000306600000	  -0.36000
0.000306700000	  -0.32000
0.000306800000	  -0.36000
0.000306900000	  -0.36000
0.000307000000	  -0.32000
0.000307100000	  -0.28000
0.000307200000	  -0.36000
0.000307300000	  -0.32000
0.000307400000	  -0.36000
0.000307500000	  -0.36000
0.000307600000	  -0.32000
0.000307700000	  -0.32000
0.000307800000	  -0.32000
0.000307900000	  -0.28000
0.000308000000	  -0.32000
0.000308100000	  -0.32000
0.000308200000	  -0.32000
0.000308300000	  -0.28000
0.000308400000	  -0.36000
0.000308500000	  -0.32000
0.000308600000	  -0.28000
0.000308700000	  -0.32000
0.000308800000	  -0.32000
0.000308900000	  -0.28000
0.000309000000	  -0.28000
0.000309100000	  -0.28000
0.000309200000	  -0.32000
0.000309300000	  -0.32000
